id,areaDesc,SAME_codes,UGC_codes,affectedZones,sent,effective,onset,expires,ends,status,messageType,category,severity,certainty,urgency,event,headline,coordinates
urn:oid:2.49.0.1.840.0.c65a7ca4c8765dc3ab430bd07add8e687612468e.001.1,Divide; Burke; Renville; Bottineau; Rolette; Williams; Mountrail; Ward; McHenry; Pierce; McKenzie; Dunn; Mercer; Oliver; McLean; Sheridan; Wells; Foster; Golden Valley; Billings; Stark; Morton; Burleigh; Kidder; Stutsman; Slope; Hettinger; Grant; Bowman; Adams; Sioux; Emmons; Logan; La Moure; McIntosh; Dickey,"038023,038013,038075,038009,038079,038105,038061,038101,038049,038069,038053,038025,038057,038065,038055,038083,038103,038031,038033,038007,038089,038059,038015,038043,038093,038087,038041,038037,038011,038001,038085,038029,038047,038045,038051,038021","NDZ001,NDZ002,NDZ003,NDZ004,NDZ005,NDZ009,NDZ010,NDZ011,NDZ012,NDZ013,NDZ017,NDZ018,NDZ019,NDZ020,NDZ021,NDZ022,NDZ023,NDZ025,NDZ031,NDZ032,NDZ033,NDZ034,NDZ035,NDZ036,NDZ037,NDZ040,NDZ041,NDZ042,NDZ043,NDZ044,NDZ045,NDZ046,NDZ047,NDZ048,NDZ050,NDZ051","https://api.weather.gov/zones/forecast/NDZ001,https://api.weather.gov/zones/forecast/NDZ002,https://api.weather.gov/zones/forecast/NDZ003,https://api.weather.gov/zones/forecast/NDZ004,https://api.weather.gov/zones/forecast/NDZ005,https://api.weather.gov/zones/forecast/NDZ009,https://api.weather.gov/zones/forecast/NDZ010,https://api.weather.gov/zones/forecast/NDZ011,https://api.weather.gov/zones/forecast/NDZ012,https://api.weather.gov/zones/forecast/NDZ013,https://api.weather.gov/zones/forecast/NDZ017,https://api.weather.gov/zones/forecast/NDZ018,https://api.weather.gov/zones/forecast/NDZ019,https://api.weather.gov/zones/forecast/NDZ020,https://api.weather.gov/zones/forecast/NDZ021,https://api.weather.gov/zones/forecast/NDZ022,https://api.weather.gov/zones/forecast/NDZ023,https://api.weather.gov/zones/forecast/NDZ025,https://api.weather.gov/zones/forecast/NDZ031,https://api.weather.gov/zones/forecast/NDZ032,https://api.weather.gov/zones/forecast/NDZ033,https://api.weather.gov/zones/forecast/NDZ034,https://api.weather.gov/zones/forecast/NDZ035,https://api.weather.gov/zones/forecast/NDZ036,https://api.weather.gov/zones/forecast/NDZ037,https://api.weather.gov/zones/forecast/NDZ040,https://api.weather.gov/zones/forecast/NDZ041,https://api.weather.gov/zones/forecast/NDZ042,https://api.weather.gov/zones/forecast/NDZ043,https://api.weather.gov/zones/forecast/NDZ044,https://api.weather.gov/zones/forecast/NDZ045,https://api.weather.gov/zones/forecast/NDZ046,https://api.weather.gov/zones/forecast/NDZ047,https://api.weather.gov/zones/forecast/NDZ048,https://api.weather.gov/zones/forecast/NDZ050,https://api.weather.gov/zones/forecast/NDZ051",2024-10-13T23:58:00-05:00,2024-10-13T23:58:00-05:00,2024-10-14T01:00:00-05:00,2024-10-14T10:00:00-05:00,2024-10-14T10:00:00-05:00,Actual,Update,Met,Moderate,Likely,Expected,Freeze Warning,Freeze Warning issued October 13 at 11:58PM CDT until October 14 at 10:00AM CDT by NWS Bismarck ND,[]
urn:oid:2.49.0.1.840.0.5371b03ab503023af6256b890d33014283fa9d5a.001.1,Lyon; Osceola; Dickinson; Sioux; O'Brien; Clay; Plymouth; Cherokee; Buena Vista; Woodbury; Ida; Lincoln; Lyon; Murray; Cottonwood; Nobles; Jackson; Pipestone; Rock; Dixon; Dakota; Beadle; Kingsbury; Brookings; Gregory; Jerauld; Sanborn; Miner; Lake; Moody; Brule; Aurora; Davison; Hanson; McCook; Minnehaha; Charles Mix; Douglas; Hutchinson; Turner; Lincoln; Bon Homme; Yankton; Clay; Union,"019119,019143,019059,019167,019141,019041,019149,019035,019021,019193,019093,027081,027083,027101,027033,027105,027063,027117,027133,031051,031043,046005,046077,046011,046053,046073,046111,046097,046079,046101,046015,046003,046035,046061,046087,046099,046023,046043,046067,046125,046083,046009,046135,046027,046127","IAZ001,IAZ002,IAZ003,IAZ012,IAZ013,IAZ014,IAZ020,IAZ021,IAZ022,IAZ031,IAZ032,MNZ071,MNZ072,MNZ080,MNZ081,MNZ089,MNZ090,MNZ097,MNZ098,NEZ013,NEZ014,SDZ038,SDZ039,SDZ040,SDZ050,SDZ052,SDZ053,SDZ054,SDZ055,SDZ056,SDZ057,SDZ058,SDZ059,SDZ060,SDZ061,SDZ062,SDZ063,SDZ064,SDZ065,SDZ066,SDZ067,SDZ068,SDZ069,SDZ070,SDZ071","https://api.weather.gov/zones/forecast/IAZ001,https://api.weather.gov/zones/forecast/IAZ002,https://api.weather.gov/zones/forecast/IAZ003,https://api.weather.gov/zones/forecast/IAZ012,https://api.weather.gov/zones/forecast/IAZ013,https://api.weather.gov/zones/forecast/IAZ014,https://api.weather.gov/zones/forecast/IAZ020,https://api.weather.gov/zones/forecast/IAZ021,https://api.weather.gov/zones/forecast/IAZ022,https://api.weather.gov/zones/forecast/IAZ031,https://api.weather.gov/zones/forecast/IAZ032,https://api.weather.gov/zones/forecast/MNZ071,https://api.weather.gov/zones/forecast/MNZ072,https://api.weather.gov/zones/forecast/MNZ080,https://api.weather.gov/zones/forecast/MNZ081,https://api.weather.gov/zones/forecast/MNZ089,https://api.weather.gov/zones/forecast/MNZ090,https://api.weather.gov/zones/forecast/MNZ097,https://api.weather.gov/zones/forecast/MNZ098,https://api.weather.gov/zones/forecast/NEZ013,https://api.weather.gov/zones/forecast/NEZ014,https://api.weather.gov/zones/forecast/SDZ038,https://api.weather.gov/zones/forecast/SDZ039,https://api.weather.gov/zones/forecast/SDZ040,https://api.weather.gov/zones/forecast/SDZ050,https://api.weather.gov/zones/forecast/SDZ052,https://api.weather.gov/zones/forecast/SDZ053,https://api.weather.gov/zones/forecast/SDZ054,https://api.weather.gov/zones/forecast/SDZ055,https://api.weather.gov/zones/forecast/SDZ056,https://api.weather.gov/zones/forecast/SDZ057,https://api.weather.gov/zones/forecast/SDZ058,https://api.weather.gov/zones/forecast/SDZ059,https://api.weather.gov/zones/forecast/SDZ060,https://api.weather.gov/zones/forecast/SDZ061,https://api.weather.gov/zones/forecast/SDZ062,https://api.weather.gov/zones/forecast/SDZ063,https://api.weather.gov/zones/forecast/SDZ064,https://api.weather.gov/zones/forecast/SDZ065,https://api.weather.gov/zones/forecast/SDZ066,https://api.weather.gov/zones/forecast/SDZ067,https://api.weather.gov/zones/forecast/SDZ068,https://api.weather.gov/zones/forecast/SDZ069,https://api.weather.gov/zones/forecast/SDZ070,https://api.weather.gov/zones/forecast/SDZ071",2024-10-13T22:09:00-05:00,2024-10-13T22:09:00-05:00,2024-10-14T01:00:00-05:00,2024-10-14T09:00:00-05:00,2024-10-14T09:00:00-05:00,Actual,Update,Met,Moderate,Likely,Expected,Freeze Warning,Freeze Warning issued October 13 at 10:09PM CDT until October 14 at 9:00AM CDT by NWS Sioux Falls SD,[]
urn:oid:2.49.0.1.840.0.9dd78e2e7b5a0b5e6d3a0b56123f174979492717.001.1,"Seminole, FL",012117,FLC117,https://api.weather.gov/zones/county/FLC117,2024-10-13T22:46:00-04:00,2024-10-13T22:46:00-04:00,2024-10-13T22:46:00-04:00,2024-10-14T11:15:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 10:46PM EDT by NWS Melbourne FL,"[[-81.4, 28.71], [-81.38000000000001, 28.71], [-81.39000000000001, 28.67], [-81.39000000000001, 28.650000000000002], [-81.41000000000001, 28.650000000000002], [-81.42000000000002, 28.67], [-81.4, 28.71]]"
urn:oid:2.49.0.1.840.0.116c678dbeb0fa14ba2515e77f6bda1bf6161a80.001.1,"Seminole, FL",012117,FLC117,https://api.weather.gov/zones/county/FLC117,2024-10-13T22:20:00-04:00,2024-10-13T22:20:00-04:00,2024-10-13T22:20:00-04:00,2024-10-14T11:15:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 10:20PM EDT by NWS Melbourne FL,"[[-81.23, 28.7], [-81.17, 28.79], [-81, 28.73], [-80.9, 28.54], [-81.23, 28.7]]"
urn:oid:2.49.0.1.840.0.9d76c5128b716436b777c816a393da42f01275b7.001.1,"Seminole, FL",012117,FLC117,https://api.weather.gov/zones/county/FLC117,2024-10-13T22:09:00-04:00,2024-10-13T22:09:00-04:00,2024-10-13T22:09:00-04:00,2024-10-14T11:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 10:09PM EDT by NWS Melbourne FL,"[[-81.23, 28.7], [-81.39, 28.9], [-81.31, 28.93], [-81.17, 28.79], [-81.23, 28.7]]"
urn:oid:2.49.0.1.840.0.e6c03d47164a50eedae6cb478a230acc82984290.001.1,"Lake, FL; Volusia, FL","012069,012127","FLC069,FLC127","https://api.weather.gov/zones/county/FLC069,https://api.weather.gov/zones/county/FLC127",2024-10-13T22:05:00-04:00,2024-10-13T22:05:00-04:00,2024-10-13T22:05:00-04:00,2024-10-14T11:15:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 10:05PM EDT by NWS Melbourne FL,"[[-81.39, 28.9], [-81.5, 29.08], [-81.42, 29.099999999999998], [-81.31, 28.929999999999996], [-81.39, 28.9]]"
urn:oid:2.49.0.1.840.0.87ea63ab1e3fc954ec6030fd81058cefd56ff824.001.1,"Lake, FL; Volusia, FL","012069,012127","FLC069,FLC127","https://api.weather.gov/zones/county/FLC069,https://api.weather.gov/zones/county/FLC127",2024-10-13T21:55:00-04:00,2024-10-13T21:55:00-04:00,2024-10-13T21:55:00-04:00,2024-10-14T11:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:55PM EDT by NWS Melbourne FL,"[[-81.5, 29.08], [-81.69, 29.319999999999997], [-81.5699999, 29.349999999999998], [-81.42, 29.099999999999998], [-81.5, 29.08]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.002.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,2024-10-16T20:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT until October 16 at 8:00PM EDT by NWS Tampa Bay Ruskin FL,"[[-82.15, 28.12], [-82.24000000000001, 28.12], [-82.28000000000002, 28.060000000000002], [-82.30000000000001, 28.110000000000003], [-82.25000000000001, 28.17], [-82.15000000000002, 28.17], [-82.15, 28.12]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.001.1,"Pasco, FL",012101,FLC101,https://api.weather.gov/zones/county/FLC101,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,2024-10-15T09:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT until October 15 at 9:00AM EDT by NWS Tampa Bay Ruskin FL,"[[-82.63, 28.2], [-82.7099999, 28.189999999999998], [-82.7099999, 28.169999999999998], [-82.75, 28.169999999999998], [-82.72, 28.229999999999997], [-82.63, 28.24], [-82.63, 28.2]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.013.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,2024-10-15T08:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT until October 15 at 8:00AM EDT by NWS Tampa Bay Ruskin FL,"[[-82.31, 27.63], [-82.43, 27.64], [-82.43, 27.7], [-82.31, 27.7], [-82.31, 27.63]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.005.1,"Citrus, FL; Levy, FL","012017,012075","FLC017,FLC075","https://api.weather.gov/zones/county/FLC017,https://api.weather.gov/zones/county/FLC075",2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T20:00:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-82.44, 28.98], [-82.48, 29.02], [-82.44, 29.09], [-82.37, 29.07], [-82.44, 28.98]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.008.1,"Citrus, FL",012017,FLC017,https://api.weather.gov/zones/county/FLC017,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-82.24, 28.79], [-82.44, 28.98], [-82.37, 29.07], [-82.15, 28.79], [-82.24, 28.79]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.015.1,"Pasco, FL",012101,FLC101,https://api.weather.gov/zones/county/FLC101,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-82.34, 28.19], [-82.34, 28.14], [-82.4, 28.14], [-82.4, 28.19], [-82.34, 28.19]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.007.1,"Pasco, FL; Sumter, FL","012101,012119","FLC101,FLC119","https://api.weather.gov/zones/county/FLC101,https://api.weather.gov/zones/county/FLC119",2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-82.26, 28.54], [-82.24000000000001, 28.79], [-82.15, 28.79], [-82.17, 28.54], [-82.26, 28.54]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.009.1,"Hernando, FL; Pasco, FL","012053,012101","FLC053,FLC101","https://api.weather.gov/zones/county/FLC053,https://api.weather.gov/zones/county/FLC101",2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-82.19, 28.38], [-82.25999999999999, 28.54], [-82.16999999999999, 28.54], [-82.1, 28.38], [-82.19, 28.38]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.006.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-82.28, 28.06], [-82.34, 28.06], [-82.34, 28.11], [-82.3, 28.11], [-82.28, 28.06]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.004.1,"DeSoto, FL",012027,FLC027,https://api.weather.gov/zones/county/FLC027,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,2024-10-16T20:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT until October 16 at 8:00PM EDT by NWS Tampa Bay Ruskin FL,"[[-81.94, 27.26], [-81.98, 27.080000000000002], [-82.02000000000001, 27.080000000000002], [-82.01, 27.26], [-81.94, 27.26]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.012.1,"DeSoto, FL",012027,FLC027,https://api.weather.gov/zones/county/FLC027,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-81.79, 27.35], [-81.89, 27.14], [-81.97, 27.04], [-82.02, 27.04], [-81.97, 27.14], [-81.86, 27.35], [-81.79, 27.35]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.011.1,"Hardee, FL",012049,FLC049,https://api.weather.gov/zones/county/FLC049,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-81.76, 27.62], [-81.79, 27.35], [-81.87, 27.35], [-81.84, 27.62], [-81.76, 27.62]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.010.1,"Polk, FL",012105,FLC105,https://api.weather.gov/zones/county/FLC105,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-81.78, 27.91], [-81.76, 27.62], [-81.84, 27.62], [-81.86, 27.91], [-81.78, 27.91]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.014.1,"Sarasota, FL",012115,FLC115,https://api.weather.gov/zones/county/FLC115,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT by NWS Tampa Bay Ruskin FL,"[[-82.26, 27.26], [-82.34, 27.150000000000002], [-82.38000000000001, 27.150000000000002], [-82.26, 27.310000000000002], [-82.26, 27.26]]"
urn:oid:2.49.0.1.840.0.4f9061394b7f6b513997a20552769ed9118e3e6b.003.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-13T21:45:00-04:00,2024-10-14T12:00:00-04:00,2024-10-17T08:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:45PM EDT until October 17 at 8:00AM EDT by NWS Tampa Bay Ruskin FL,"[[-82.18, 27.87], [-82.28, 27.84], [-82.28, 27.89], [-82.18, 27.92], [-82.18, 27.87]]"
urn:oid:2.49.0.1.840.0.476b137ed603484e60fd54da323b342ba8c4b214.001.1,"Osceola, FL",012097,FLC097,https://api.weather.gov/zones/county/FLC097,2024-10-13T21:41:00-04:00,2024-10-13T21:41:00-04:00,2024-10-13T21:41:00-04:00,2024-10-14T11:15:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:41PM EDT by NWS Melbourne FL,"[[-81.4599999, 28.32], [-81.44, 28.32], [-81.44, 28.26], [-81.4599999, 28.26], [-81.4599999, 28.32]]"
urn:oid:2.49.0.1.840.0.4c2e6927336802891d7ff884c316cd92907c8b9b.001.1,Niihau; Oahu North Shore; Olomana; Maui Windward West; Kauai North; Kauai East; Koolau Windward; Molokai Windward; Molokai North; Maui Central Valley North; Windward Haleakala; Big Island East; Big Island North,"015007,015003,015009,015001","HIZ001,HIZ007,HIZ009,HIZ017,HIZ029,HIZ030,HIZ035,HIZ037,HIZ039,HIZ045,HIZ047,HIZ053,HIZ054","https://api.weather.gov/zones/forecast/HIZ001,https://api.weather.gov/zones/forecast/HIZ007,https://api.weather.gov/zones/forecast/HIZ009,https://api.weather.gov/zones/forecast/HIZ017,https://api.weather.gov/zones/forecast/HIZ029,https://api.weather.gov/zones/forecast/HIZ030,https://api.weather.gov/zones/forecast/HIZ035,https://api.weather.gov/zones/forecast/HIZ037,https://api.weather.gov/zones/forecast/HIZ039,https://api.weather.gov/zones/forecast/HIZ045,https://api.weather.gov/zones/forecast/HIZ047,https://api.weather.gov/zones/forecast/HIZ053,https://api.weather.gov/zones/forecast/HIZ054",2024-10-13T15:25:00-10:00,2024-10-13T15:25:00-10:00,2024-10-14T06:00:00-10:00,2024-10-14T04:30:00-10:00,2024-10-15T18:00:00-10:00,Actual,Update,Met,Minor,Likely,Expected,High Surf Advisory,High Surf Advisory issued October 13 at 3:25PM HST until October 15 at 6:00PM HST by NWS Honolulu HI,[]
urn:oid:2.49.0.1.840.0.0eaa74c193e72fc6f80b06f5fc76f382f6f5500b.001.1,"Alachua, FL; Union, FL","012001,012125","FLC001,FLC125","https://api.weather.gov/zones/county/FLC001,https://api.weather.gov/zones/county/FLC125",2024-10-13T21:23:00-04:00,2024-10-13T21:23:00-04:00,2024-10-17T14:00:00-04:00,2024-10-14T21:30:00-04:00,2024-10-17T18:01:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:23PM EDT until October 17 at 6:01PM EDT by NWS Jacksonville FL,"[[-82.53, 29.95], [-82.51, 29.96], [-82.42, 29.93], [-82.42, 29.919999999999998], [-82.47, 29.919999999999998], [-82.53, 29.93], [-82.53, 29.95]]"
urn:oid:2.49.0.1.840.0.f90bd0eff6c1833a53587234c354215744dd7b9d.001.1,"Alachua, FL; Columbia, FL","012001,012023","FLC001,FLC023","https://api.weather.gov/zones/county/FLC001,https://api.weather.gov/zones/county/FLC023",2024-10-13T21:16:00-04:00,2024-10-13T21:16:00-04:00,2024-10-16T11:00:00-04:00,2024-10-14T21:30:00-04:00,2024-10-19T14:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:16PM EDT until October 19 at 2:00PM EDT by NWS Jacksonville FL,"[[-82.61, 29.88], [-82.59, 29.939999999999998], [-82.53, 29.95], [-82.53, 29.93], [-82.56, 29.91], [-82.5699999, 29.87], [-82.61, 29.88]]"
urn:oid:2.49.0.1.840.0.5c35dd294f72548aa74dbf42adeb9e6bcef937f6.001.1,"Columbia, FL; Gilchrist, FL; Suwannee, FL","012023,012041,012121","FLC023,FLC041,FLC121","https://api.weather.gov/zones/county/FLC023,https://api.weather.gov/zones/county/FLC041,https://api.weather.gov/zones/county/FLC121",2024-10-13T21:09:00-04:00,2024-10-13T21:09:00-04:00,2024-10-13T21:09:00-04:00,2024-10-14T21:15:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:09PM EDT by NWS Jacksonville FL,"[[-82.78, 29.9], [-82.8, 29.919999999999998], [-82.83, 29.9], [-82.83, 29.93], [-82.78999999999999, 29.96], [-82.75999999999999, 29.93], [-82.78, 29.9]]"
urn:oid:2.49.0.1.840.0.9b0b6158f765b2d0586aff4c7004965bacee0280.001.1,"Echols, GA",013101,GAC101,https://api.weather.gov/zones/county/GAC101,2024-10-13T21:07:00-04:00,2024-10-13T21:07:00-04:00,2024-10-13T21:07:00-04:00,2024-10-14T21:15:00-04:00,2024-10-15T00:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 13 at 9:07PM EDT until October 15 at 12:00AM EDT by NWS Jacksonville FL,"[[-83.02, 30.74], [-83.03, 30.709999999999997], [-83.03, 30.619999999999997], [-83.0699999, 30.619999999999997], [-83.0699999, 30.689999999999998], [-83.06, 30.74], [-83.02, 30.74]]"
urn:oid:2.49.0.1.840.0.d8ac8b78817deb647c4a9939b8fd2289d32de0c8.001.1,Clatsop County Coast; Tillamook County Coast; Central Coast of Oregon; South Washington Coast,"041007,041057,041041,041039,053049","ORZ101,ORZ102,ORZ103,WAZ201","https://api.weather.gov/zones/forecast/ORZ101,https://api.weather.gov/zones/forecast/ORZ102,https://api.weather.gov/zones/forecast/ORZ103,https://api.weather.gov/zones/forecast/WAZ201",2024-10-13T16:39:00-07:00,2024-10-13T16:39:00-07:00,2024-10-14T08:00:00-07:00,2024-10-14T20:00:00-07:00,2024-10-14T20:00:00-07:00,Actual,Alert,Met,Moderate,Likely,Expected,Beach Hazards Statement,Beach Hazards Statement issued October 13 at 4:39PM PDT until October 14 at 8:00PM PDT by NWS Portland OR,[]
